event_id,start_time,confirmed,sport_id,sport_name,category_id,category_name,competition_id,competition_name,parent_id,type,gender,level,season_id,season_name,start_date,end_date,year,competition_id.1,stage_order,stage_type,stage_phase,round_name,group_id,group_name,best_of,venue_id,venue_name,city_name,country_name,country_code,timezone,competitor_id,competitor_name,country,country_code.1,abbreviation,qualifier,seed,bracket_number,status,match_status,home_score,away_score,winner_id,aces,backhand_errors,backhand_unforced_errors,backhand_winners,breakpoints_won,double_faults,drop_shot_unforced_errors,drop_shot_winners,first_serve_points_won,first_serve_successful,forehand_errors,forehand_unforced_errors,forehand_winners,games_won,groundstroke_errors,groundstroke_unforced_errors,groundstroke_winners,lob_unforced_errors,lob_winners,max_games_in_a_row,max_points_in_a_row,overhead_stroke_errors,overhead_stroke_unforced_errors,overhead_stroke_winners,points_won,points_won_from_last_10,return_errors,return_winners,second_serve_points_won,second_serve_successful,service_games_won,service_points_lost,service_points_won,tiebreaks_won,total_breakpoints,volley_unforced_errors,volley_winners,home_score_set_1,away_score_set_1,home_score_set_2,away_score_set_2,home_score_set_3,away_score_set_3,home_score_set_4,away_score_set_4,home_score_set_5,away_score_set_5
48160637,2024-03-16T20:30:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,semifinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ITA,America/Los_Angeles,225050,"Sinner, Jannik",Italy,ITA,SIN,home,3.0,96,closed,ended,1.0,2.0,407573.0,1.0,9.0,11.0,6.0,2.0,2.0,0.0,0.0,30.0,46.0,6.0,9.0,16.0,11.0,15.0,20.0,22.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,71.0,7.0,0.0,0.0,15.0,26.0,9.0,29.0,45.0,0.0,4.0,0.0,0.0,6.0,1.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160637,2024-03-16T20:30:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,semifinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,"Alcaraz, Carlos",Spain,ESP,ALC,away,2.0,128,closed,ended,1.0,2.0,407573.0,0.0,9.0,11.0,6.0,3.0,2.0,0.0,0.0,33.0,47.0,6.0,9.0,16.0,13.0,15.0,20.0,22.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,75.0,7.0,0.0,0.0,13.0,23.0,10.0,26.0,46.0,0.0,6.0,0.0,0.0,6.0,1.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160641,2024-03-14T22:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,quarterfinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,DEU,America/Los_Angeles,57163,"Zverev, Alexander",Germany,DEU,ZVE,home,6.0,97,closed,ended,0.0,2.0,407573.0,3.0,9.0,11.0,6.0,0.0,2.0,0.0,0.0,25.0,49.0,6.0,9.0,16.0,4.0,15.0,20.0,22.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,7.0,12.0,4.0,31.0,32.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160641,2024-03-14T22:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,quarterfinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,"Alcaraz, Carlos",Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,1.0,9.0,11.0,6.0,4.0,0.0,0.0,0.0,27.0,31.0,6.0,9.0,16.0,12.0,15.0,20.0,22.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,6.0,8.0,8.0,6.0,33.0,0.0,5.0,0.0,0.0,3.0,6.0,1.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160649,2024-03-12T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,round_of_16,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,HUN,America/Los_Angeles,254383,"Marozsan, Fabian",Hungary,HUN,MAR,home,2.0,117,closed,ended,0.0,2.0,407573.0,2.0,9.0,11.0,6.0,0.0,1.0,0.0,0.0,23.0,32.0,6.0,9.0,16.0,6.0,15.0,20.0,22.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,10.0,25.0,6.0,25.0,33.0,0.0,2.0,0.0,0.0,3.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160649,2024-03-12T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,round_of_16,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,"Alcaraz, Carlos",Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,4.0,9.0,11.0,6.0,3.0,2.0,0.0,0.0,26.0,31.0,6.0,9.0,16.0,12.0,15.0,20.0,22.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,63.0,7.0,0.0,0.0,12.0,16.0,9.0,11.0,38.0,0.0,8.0,0.0,0.0,3.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160601,2024-03-10T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,round_of_32,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,CAN,America/Los_Angeles,195800,"Auger-Aliassime, Felix",Canada,CAN,AUG,home,31.0,121,closed,ended,0.0,2.0,407573.0,1.0,9.0,11.0,6.0,0.0,5.0,0.0,0.0,19.0,35.0,6.0,9.0,16.0,5.0,15.0,20.0,22.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,8.0,12.0,5.0,25.0,27.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160601,2024-03-10T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,round_of_32,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,"Alcaraz, Carlos",Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,3.0,9.0,11.0,6.0,4.0,1.0,0.0,0.0,25.0,32.0,6.0,9.0,16.0,12.0,15.0,20.0,22.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,58.0,7.0,0.0,0.0,8.0,11.0,8.0,11.0,33.0,0.0,7.0,0.0,0.0,2.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0
48160569,2024-03-09T02:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,round_of_64,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ITA,America/Los_Angeles,505550,"Arnaldi, Matteo",Italy,ITA,ARN,home,2.0,126,closed,ended,1.0,2.0,407573.0,3.0,9.0,11.0,6.0,1.0,0.0,0.0,0.0,31.0,52.0,6.0,9.0,16.0,8.0,15.0,20.0,22.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,69.0,7.0,0.0,0.0,17.0,40.0,6.0,44.0,48.0,1.0,4.0,0.0,0.0,7.0,6.0,0.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0
48160569,2024-03-09T02:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",3/4/24,3/17/24,2024,2739,2,cup,stage_1_playoff,round_of_64,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,"Alcaraz, Carlos",Spain,ESP,ALC,away,2.0,128,closed,ended,1.0,2.0,407573.0,2.0,9.0,11.0,6.0,6.0,1.0,0.0,0.0,37.0,43.0,6.0,9.0,16.0,18.0,15.0,20.0,22.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,99.0,7.0,0.0,0.0,18.0,32.0,12.0,21.0,55.0,0.0,13.0,0.0,0.0,7.0,6.0,0.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0
47872863,2024-02-21T00:35:00+00:00,True,5,Tennis,3,ATP,11129,"ATP Rio de Janeiro, Brazil Men Singles",11127,singles,men,atp_500,111306,"ATP Rio de Janeiro, Brazil Men Singles 2024",2/17/24,2/25/24,2024,11129,2,cup,stage_1_playoff,round_of_32,154944,"2024 Rio de Janeiro, Brazil",3,13520.0,Quadra Guga Kuerten,Rio de Janeiro,Brazil,ESP,Brazil/East,407573,"Alcaraz, Carlos",Spain,ESP,ALC,home,1.0,1,ended,retired,1.0,2.0,47603.0,0.0,9.0,11.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,9.0,16.0,1.0,15.0,20.0,22.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0
47872863,2024-02-21T00:35:00+00:00,True,5,Tennis,3,ATP,11129,"ATP Rio de Janeiro, Brazil Men Singles",11127,singles,men,atp_500,111306,"ATP Rio de Janeiro, Brazil Men Singles 2024",2/17/24,2/25/24,2024,11129,2,cup,stage_1_playoff,round_of_32,154944,"2024 Rio de Janeiro, Brazil",3,13520.0,Quadra Guga Kuerten,Rio de Janeiro,Brazil,BRA,Brazil/East,47603,"Monteiro, Thiago",Brazil,BRA,MON,away,1.0,2,ended,retired,1.0,2.0,47603.0,0.0,9.0,11.0,6.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,16.0,1.0,15.0,20.0,22.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0
47607757,2024-02-17T21:00:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2/10/24,2/18/24,2024,2727,2,cup,stage_1_playoff,semifinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ESP,America/Argentina/Buenos_Aires,407573,"Alcaraz, Carlos",Spain,ESP,ALC,home,1.0,1,closed,ended,0.0,2.0,89632.0,0.0,9.0,11.0,6.0,1.0,2.0,0.0,0.0,29.0,40.0,6.0,9.0,16.0,9.0,15.0,20.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,67.0,7.0,0.0,0.0,11.0,19.0,8.0,21.0,40.0,0.0,4.0,0.0,0.0,6.0,7.0,3.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0
47607757,2024-02-17T21:00:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2/10/24,2/18/24,2024,2727,2,cup,stage_1_playoff,semifinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,CHL,America/Argentina/Buenos_Aires,89632,"Jarry, Nicolas",Chile,CHL,JAR,away,3.0,9,closed,ended,0.0,2.0,89632.0,7.0,9.0,11.0,6.0,2.0,2.0,0.0,0.0,39.0,53.0,6.0,9.0,16.0,13.0,15.0,20.0,22.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,71.0,7.0,0.0,0.0,11.0,22.0,10.0,27.0,50.0,1.0,4.0,0.0,0.0,6.0,7.0,3.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0
47607765,2024-02-16T21:30:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2/10/24,2/18/24,2024,2727,2,cup,stage_1_playoff,quarterfinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ESP,America/Argentina/Buenos_Aires,407573,"Alcaraz, Carlos",Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,1.0,9.0,11.0,6.0,2.0,1.0,0.0,0.0,37.0,55.0,6.0,9.0,16.0,13.0,15.0,20.0,22.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,74.0,7.0,0.0,0.0,10.0,13.0,10.0,22.0,47.0,1.0,8.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,3.0
47607765,2024-02-16T21:30:00+00:00,True,5,Tennis,3,ATP,2727,"ATP Buenos Aires, Argentina Men Singles",2725,singles,men,atp_250,111298,"ATP Buenos Aires, Argentina Men Singles 2024",2/10/24,2/18/24,2024,2727,2,cup,stage_1_playoff,quarterfinal,154930,"2024 Buenos Aires, Argentina",3,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ITA,America/Argentina/Buenos_Aires,95801,"Vavassori, Andrea",Italy,ITA,VAV,away,1.0,5,closed,ended,2.0,0.0,407573.0,2.0,9.0,11.0,6.0,0.0,1.0,0.0,0.0,28.0,44.0,6.0,9.0,16.0,7.0,15.0,20.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,60.0,7.0,0.0,0.0,10.0,20.0,7.0,27.0,38.0,0.0,1.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,3.0
51041569,2024-07-09T10:00:00+00:00,False,5,Tennis,3,ATP,2555,Wimbledon Men Singles,2553,singles,men,grand_slam,107797,Wimbledon Men Singles 2024,6/24/24,7/14/24,2024,2555,2,cup,stage_1_playoff,quarterfinal,150657,"2024 Wimbledon, London, Great Britain",5,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,ESP,America/Argentina/Buenos_Aires,407573,"Alcaraz, Carlos",Spain,ESP,ALC,home,3.0,33,not_started,not_started,2.0,0.0,407573.0,2.0,9.0,11.0,6.0,0.0,1.0,0.0,0.0,28.0,44.0,6.0,9.0,16.0,7.0,15.0,20.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,60.0,7.0,0.0,0.0,10.0,20.0,7.0,27.0,38.0,0.0,1.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,3.0
51041569,2024-07-09T10:00:00+00:00,False,5,Tennis,3,ATP,2555,Wimbledon Men Singles,2553,singles,men,grand_slam,107797,Wimbledon Men Singles 2024,6/24/24,7/14/24,2024,2555,2,cup,stage_1_playoff,quarterfinal,150657,"2024 Wimbledon, London, Great Britain",5,19465.0,Court Guillermo Vilas,Buenos Aires,Argentina,USA,America/Argentina/Buenos_Aires,138546,"Paul, Tommy",USA,USA,PAU,away,12.0,49,not_started,not_started,2.0,0.0,407573.0,2.0,9.0,11.0,6.0,0.0,1.0,0.0,0.0,28.0,44.0,6.0,9.0,16.0,7.0,15.0,20.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,60.0,7.0,0.0,0.0,10.0,20.0,7.0,27.0,38.0,0.0,1.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,3.0
