Event ID,Start Time,Confirmed,Sport ID,Sport Name,Category ID,Category Name,Competition ID,Competition Name,Parent ID,Type,Gender,Level,Season ID,Season Name,Start Date,End Date,Year,Competition ID.1,Stage Order,Stage Type,Stage Phase,Round Name,Group ID,Group Name,Best Of,Venue ID,Venue Name,City Name,Country Name,Country Code,Timezone,Competitor ID,Country,Country Code.1,Abbreviation,Qualifier,Seed,Bracket Number,Status,Match Status,Home Score,Away Score,Winner ID,Period Scores,Aces,Backhand Errors,Backhand Unforced Errors,Backhand Winners,Breakpoints Won,Double Faults,Drop Shot Unforced Errors,Drop Shot Winners,First Serve Points Won,First Serve Successful,Forehand Errors,Forehand Unforced Errors,Forehand Winners,Games Won,Groundstroke Errors,Groundstroke Unforced Errors,Groundstroke Winners,Lob Unforced Errors,Lob Winners,Max Games In A Row,Max Points In A Row,Overhead Stroke Errors,Overhead Stroke Unforced Errors,Overhead Stroke Winners,Points Won,Points Won From Last 10,Return Errors,Return Winners,Second Serve Points Won,Second Serve Successful,Service Games Won,Service Points Lost,Service Points Won,Tiebreaks Won,Total Breakpoints,Volley Unforced Errors,Volley Winners,Competitor Last Name,Competitor First Initial
50200097,2024-05-31T18:25:00+00:00,True,5,Tennis,3,ATP,2579,French Open Men Singles,2577,singles,men,grand_slam,106267,French Open Men Singles 2024,2024-05-20,2024-06-09,2024,2579,2,cup,stage_1_playoff,round_of_32,148957,"2024 French Open, Paris, France",5,1826.0,Court Philippe Chatrier,Paris,France,USA,Europe/Paris,203681,USA,USA,KOR,home,27.0,89,closed,ended,0.0,3.0,407573.0,"[{'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 2, 'home_tiebreak_score': 5, 'away_tiebreak_score': 7}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 3}]",1.0,22.0,15.0,7.0,2.0,2.0,0.0,0.0,44.0,73.0,18.0,23.0,12.0,13.0,40.0,38.0,19.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,95.0,4.0,0.0,0.0,25.0,49.0,11.0,55.0,69.0,0.0,3.0,0.0,0.0,"Korda,",S
50200097,2024-05-31T18:25:00+00:00,True,5,Tennis,3,ATP,2579,French Open Men Singles,2577,singles,men,grand_slam,106267,French Open Men Singles 2024,2024-05-20,2024-06-09,2024,2579,2,cup,stage_1_playoff,round_of_32,148957,"2024 French Open, Paris, France",5,1826.0,Court Philippe Chatrier,Paris,France,ESP,Europe/Paris,407573,Spain,ESP,ALC,away,3.0,96,closed,ended,0.0,3.0,407573.0,"[{'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 2, 'home_tiebreak_score': 5, 'away_tiebreak_score': 7}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 3}]",3.0,23.0,13.0,10.0,4.0,0.0,0.0,0.0,51.0,70.0,25.0,14.0,26.0,19.0,48.0,27.0,36.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,119.0,6.0,0.0,0.0,13.0,20.0,14.0,26.0,64.0,1.0,12.0,0.0,0.0,"Alcaraz,",C
50200121,2024-05-29T11:55:00+00:00,True,5,Tennis,3,ATP,2579,French Open Men Singles,2577,singles,men,grand_slam,106267,French Open Men Singles 2024,2024-05-20,2024-06-09,2024,2579,2,cup,stage_1_playoff,round_of_64,148957,"2024 French Open, Paris, France",5,1826.0,Court Philippe Chatrier,Paris,France,NLD,Europe/Paris,310974,Netherlands,NLD,DEJ,home,,94,closed,ended,1.0,3.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 3}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 4}]",2.0,28.0,15.0,7.0,5.0,7.0,0.0,0.0,40.0,72.0,29.0,14.0,18.0,15.0,57.0,29.0,25.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,108.0,3.0,0.0,0.0,23.0,45.0,10.0,61.0,58.0,0.0,12.0,0.0,0.0,De,J
50200121,2024-05-29T11:55:00+00:00,True,5,Tennis,3,ATP,2579,French Open Men Singles,2577,singles,men,grand_slam,106267,French Open Men Singles 2024,2024-05-20,2024-06-09,2024,2579,2,cup,stage_1_playoff,round_of_64,148957,"2024 French Open, Paris, France",5,1826.0,Court Philippe Chatrier,Paris,France,ESP,Europe/Paris,407573,Spain,ESP,ALC,away,3.0,96,closed,ended,1.0,3.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 3}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 4}]",2.0,16.0,19.0,6.0,8.0,2.0,0.0,0.0,50.0,78.0,18.0,26.0,26.0,20.0,34.0,45.0,32.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,128.0,7.0,0.0,0.0,17.0,32.0,12.0,45.0,63.0,0.0,18.0,0.0,0.0,"Alcaraz,",C
50322379,2024-05-26T12:35:00+00:00,True,5,Tennis,3,ATP,2579,French Open Men Singles,2577,singles,men,grand_slam,106267,French Open Men Singles 2024,2024-05-20,2024-06-09,2024,2579,2,cup,stage_1_playoff,round_of_128,148957,"2024 French Open, Paris, France",5,1826.0,Court Philippe Chatrier,Paris,France,USA,Europe/Paris,234048,USA,USA,WOL,home,,95,closed,ended,0.0,3.0,407573.0,"[{'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 3}]",0.0,15.0,8.0,2.0,2.0,1.0,0.0,0.0,17.0,38.0,20.0,15.0,8.0,4.0,35.0,23.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,46.0,3.0,0.0,0.0,8.0,28.0,2.0,41.0,25.0,0.0,7.0,0.0,0.0,"Wolf,",J
50322379,2024-05-26T12:35:00+00:00,True,5,Tennis,3,ATP,2579,French Open Men Singles,2577,singles,men,grand_slam,106267,French Open Men Singles 2024,2024-05-20,2024-06-09,2024,2579,2,cup,stage_1_playoff,round_of_128,148957,"2024 French Open, Paris, France",5,1826.0,Court Philippe Chatrier,Paris,France,ESP,Europe/Paris,407573,Spain,ESP,ALC,away,3.0,96,closed,ended,0.0,3.0,407573.0,"[{'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 3}]",5.0,9.0,11.0,6.0,9.0,1.0,0.0,0.0,33.0,48.0,6.0,9.0,16.0,18.0,15.0,20.0,22.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,87.0,7.0,0.0,0.0,13.0,19.0,9.0,21.0,46.0,0.0,15.0,0.0,0.0,"Alcaraz,",C
49520951,2024-05-01T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,quarterfinal,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,,Europe/Madrid,106755,Neutral,,RUB,home,7.0,97,closed,ended,2.0,1.0,106755.0,"[{'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 3, 'type': 'set', 'number': 2}, {'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 3}]",5.0,,,,3.0,2.0,,,51.0,64.0,,,,16.0,,,,,,3.0,7.0,,,,91.0,,,,10.0,20.0,13.0,25.0,61.0,0.0,13.0,,,"Rublev,",A
49520951,2024-05-01T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,quarterfinal,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,ESP,Europe/Madrid,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,2.0,1.0,106755.0,"[{'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 3, 'type': 'set', 'number': 2}, {'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 3}]",1.0,,,,1.0,2.0,,,34.0,57.0,,,,11.0,,,,,,3.0,6.0,,,,76.0,,,,17.0,22.0,10.0,30.0,51.0,0.0,8.0,,,"Alcaraz,",C
49520961,2024-04-30T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,round_of_16,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,DEU,Europe/Madrid,46391,Germany,DEU,STR,home,23.0,120,closed,ended,1.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 7, 'away_score': 6, 'type': 'set', 'number': 2, 'home_tiebreak_score': 7, 'away_tiebreak_score': 5}, {'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 3, 'home_tiebreak_score': 4, 'away_tiebreak_score': 7}]",10.0,,,,2.0,4.0,,,49.0,63.0,,,,16.0,,,,,,3.0,6.0,,,,115.0,,,,17.0,36.0,13.0,37.0,66.0,1.0,10.0,,,"Struff,",J
49520961,2024-04-30T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,round_of_16,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,ESP,Europe/Madrid,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,1.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 7, 'away_score': 6, 'type': 'set', 'number': 2, 'home_tiebreak_score': 7, 'away_tiebreak_score': 5}, {'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 3, 'home_tiebreak_score': 4, 'away_tiebreak_score': 7}]",3.0,,,,3.0,4.0,,,49.0,83.0,,,,19.0,,,,,,3.0,5.0,,,,119.0,,,,33.0,44.0,15.0,49.0,82.0,1.0,6.0,,,"Alcaraz,",C
49520977,2024-04-28T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,round_of_32,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,BRA,Europe/Madrid,161262,Brazil,BRA,SEY,home,,124,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,1.0,5.0,,,22.0,33.0,,,,6.0,,,,,,3.0,4.0,,,,43.0,,,,9.0,23.0,5.0,30.0,31.0,0.0,2.0,,,Seyboth,W
49520977,2024-04-28T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,round_of_32,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,ESP,Europe/Madrid,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",2.0,,,,4.0,1.0,,,27.0,31.0,,,,12.0,,,,,,9.0,6.0,,,,64.0,,,,7.0,14.0,8.0,12.0,34.0,0.0,6.0,,,"Alcaraz,",C
49520943,2024-04-26T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,round_of_64,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,KAZ,Europe/Madrid,371436,Kazakhstan,KAZ,SHE,home,,126,closed,ended,0.0,2.0,407573.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",0.0,,,,2.0,0.0,,,15.0,32.0,,,,3.0,,,,,,1.0,4.0,,,,34.0,,,,5.0,23.0,1.0,35.0,20.0,0.0,3.0,,,"Shevchenko,",A
49520943,2024-04-26T14:00:00+00:00,True,5,Tennis,3,ATP,2787,"ATP Madrid, Spain Men Singles",2785,singles,men,atp_1000,111368,"ATP Madrid, Spain Men Singles 2024",2024-04-22,2024-05-05,2024,2787,2,cup,stage_1_playoff,round_of_64,155042,"2024 Madrid, Spain",3,1790.0,Manolo Santana Stadium,Madrid,Spain,ESP,Europe/Madrid,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",1.0,,,,7.0,0.0,,,17.0,26.0,,,,12.0,,,,,,5.0,6.0,,,,59.0,,,,7.0,12.0,5.0,14.0,24.0,0.0,11.0,,,"Alcaraz,",C
48564283,2024-03-28T23:00:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,quarterfinal,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,0.0,2.0,23581.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 2}]",4.0,,,,1.0,3.0,,,19.0,34.0,,,,6.0,,,,,,3.0,6.0,,,,51.0,,,,13.0,22.0,5.0,27.0,32.0,0.0,5.0,,,"Alcaraz,",C
48564283,2024-03-28T23:00:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,quarterfinal,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,BGR,America/New_York,23581,Bulgaria,BGR,DIM,away,11.0,17,closed,ended,0.0,2.0,23581.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 4, 'away_score': 6, 'type': 'set', 'number': 2}]",4.0,,,,4.0,0.0,,,27.0,35.0,,,,12.0,,,,,,3.0,8.0,,,,64.0,,,,10.0,21.0,8.0,19.0,37.0,0.0,8.0,,,"Dimitrov,",G
48564299,2024-03-26T22:05:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_16,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 3, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 3, 'type': 'set', 'number': 2}]",3.0,,,,4.0,1.0,,,26.0,35.0,,,,12.0,,,,,,3.0,6.0,,,,64.0,,,,11.0,19.0,8.0,18.0,37.0,0.0,11.0,,,"Alcaraz,",C
48564299,2024-03-26T22:05:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_16,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ITA,America/New_York,359602,Italy,ITA,MUS,away,23.0,9,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 3, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 3, 'type': 'set', 'number': 2}]",1.0,,,,1.0,0.0,,,25.0,40.0,,,,6.0,,,,,,1.0,4.0,,,,50.0,,,,7.0,19.0,5.0,27.0,32.0,0.0,3.0,,,"Musetti,",L
48564267,2024-03-25T23:00:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_32,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 4, 'type': 'set', 'number': 2}]",1.0,,,,4.0,0.0,,,29.0,38.0,,,,12.0,,,,,,7.0,7.0,,,,57.0,,,,4.0,9.0,8.0,14.0,33.0,0.0,6.0,,,"Alcaraz,",C
48564267,2024-03-25T23:00:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_32,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,FRA,America/New_York,14844,France,FRA,MON,away,,6,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 4, 'type': 'set', 'number': 2}]",2.0,,,,1.0,6.0,,,20.0,30.0,,,,6.0,,,,,,3.0,6.0,,,,37.0,,,,3.0,11.0,5.0,24.0,23.0,0.0,2.0,,,"Monfils,",G
48564205,2024-03-23T23:20:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_64,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,407573,Spain,ESP,ALC,home,1.0,1,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 2}]",3.0,,,,5.0,1.0,,,27.0,34.0,,,,12.0,,,,,,4.0,5.0,,,,60.0,,,,5.0,13.0,7.0,16.0,32.0,0.0,9.0,,,"Alcaraz,",C
48564205,2024-03-23T23:20:00+00:00,True,5,Tennis,3,ATP,2745,"ATP Miami, USA Men Singles",2743,singles,men,atp_1000,111332,"ATP Miami, USA Men Singles 2024",2024-03-18,2024-03-31,2024,2745,2,cup,stage_1_playoff,round_of_64,154988,"2024 Miami, USA",3,1722.0,Stadium,Miami,USA,ESP,America/New_York,51141,Spain,ESP,CAR,away,,4,closed,ended,2.0,0.0,407573.0,"[{'home_score': 6, 'away_score': 2, 'type': 'set', 'number': 1}, {'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 2}]",0.0,,,,0.0,3.0,,,19.0,33.0,,,,3.0,,,,,,1.0,4.0,,,,41.0,,,,6.0,17.0,3.0,28.0,25.0,0.0,3.0,,,Carballes,B
48160635,2024-03-17T21:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,final,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,,America/Los_Angeles,163504,Neutral,,MED,home,4.0,33,closed,ended,0.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 1, 'home_tiebreak_score': 5, 'away_tiebreak_score': 7}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,1.0,3.0,,,30.0,48.0,,,,7.0,,,,,,3.0,4.0,,,,61.0,,,,14.0,28.0,6.0,35.0,44.0,0.0,2.0,,,"Medvedev,",D
48160635,2024-03-17T21:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,final,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 7, 'type': 'set', 'number': 1, 'home_tiebreak_score': 5, 'away_tiebreak_score': 7}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,3.0,1.0,,,30.0,40.0,,,,13.0,,,,,,5.0,7.0,,,,80.0,,,,15.0,21.0,9.0,17.0,45.0,1.0,10.0,,,"Alcaraz,",C
48160637,2024-03-16T20:30:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,semifinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ITA,America/Los_Angeles,225050,Italy,ITA,SIN,home,3.0,96,closed,ended,1.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 3}]",1.0,,,,2.0,2.0,,,30.0,46.0,,,,11.0,,,,,,5.0,6.0,,,,71.0,,,,15.0,26.0,9.0,29.0,45.0,0.0,4.0,,,"Sinner,",J
48160637,2024-03-16T20:30:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,semifinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,1.0,2.0,407573.0,"[{'home_score': 6, 'away_score': 1, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}, {'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 3}]",0.0,,,,3.0,2.0,,,33.0,47.0,,,,13.0,,,,,,5.0,5.0,,,,75.0,,,,13.0,23.0,10.0,26.0,46.0,0.0,6.0,,,"Alcaraz,",C
48160641,2024-03-14T22:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,quarterfinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,DEU,America/Los_Angeles,57163,Germany,DEU,ZVE,home,6.0,97,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",3.0,,,,0.0,2.0,,,25.0,49.0,,,,4.0,,,,,,1.0,5.0,,,,38.0,,,,7.0,12.0,4.0,31.0,32.0,0.0,0.0,,,"Zverev,",A
48160641,2024-03-14T22:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,quarterfinal,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 1, 'away_score': 6, 'type': 'set', 'number': 2}]",1.0,,,,4.0,0.0,,,27.0,31.0,,,,12.0,,,,,,5.0,7.0,,,,64.0,,,,6.0,8.0,8.0,6.0,33.0,0.0,5.0,,,"Alcaraz,",C
48160649,2024-03-12T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_16,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,HUN,America/Los_Angeles,254383,Hungary,HUN,MAR,home,,117,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",2.0,,,,0.0,1.0,,,23.0,32.0,,,,6.0,,,,,,1.0,3.0,,,,44.0,,,,10.0,25.0,6.0,25.0,33.0,0.0,2.0,,,"Marozsan,",F
48160649,2024-03-12T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_16,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,ESP,America/Los_Angeles,407573,Spain,ESP,ALC,away,2.0,128,closed,ended,0.0,2.0,407573.0,"[{'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",4.0,,,,3.0,2.0,,,26.0,31.0,,,,12.0,,,,,,5.0,7.0,,,,63.0,,,,12.0,16.0,9.0,11.0,38.0,0.0,8.0,,,"Alcaraz,",C
48160601,2024-03-10T20:00:00+00:00,True,5,Tennis,3,ATP,2739,"ATP Indian Wells, USA Men Singles",2737,singles,men,atp_1000,111330,"ATP Indian Wells, USA Men Singles 2024",2024-03-04,2024-03-17,2024,2739,2,cup,stage_1_playoff,round_of_32,154984,"2024 Indian Wells, USA",3,1708.0,Stadium 1,Indian Wells,USA,CAN,America/Los_Angeles,195800,Canada,CAN,AUG,home,31.0,121,closed,ended,0.0,2.0,407573.0,"[{'home_score': 2, 'away_score': 6, 'type': 'set', 'number': 1}, {'home_score': 3, 'away_score': 6, 'type': 'set', 'number': 2}]",1.0,,,,0.0,5.0,,,19.0,35.0,,,,5.0,,,,,,1.0,4.0,,,,38.0,,,,8.0,12.0,5.0,25.0,27.0,0.0,1.0,,,"Auger-Aliassime,",F
